X,Y,Slope_UTM,TWI_UTM,Flowlog_UT,RiverDist_,RiverDC_UT,DEMC_UTM,population_density,road_density,latitude,longitude,lat,lon
561971.269011974,2077586.24599366,2.47391,5.5884,0.31546,399.29312,0.88891,7.0,0.04805,0.01125,18.789025136501945,105.5880558613812,18.789025136501945,105.5880558613812
561972.817593768,2077845.42598018,1.32114,8.28282,0.70614,323.81274,5.97729,5.0,1.37732,0.01073,18.791367406303163,105.58807868642914,18.791367406303163,105.58807868642914
561978.422020803,2077620.07790073,2.23949,4.56798,0.25388,395.0444,1.12431,8.0,0.03615,0.01135,18.78933067566548,105.58812479623431,18.78933067566548,105.58812479623431
561979.404288916,2077655.67056379,2.35084,5.24077,0.32435,377.41766,1.50799,8.0,0.11109,0.01124,18.78965231186122,105.58813523346068,18.78965231186122,105.58813523346068
561979.491916277,2076185.51213987,1.14693,5.92439,0.3022,434.19922,0.05923,7.0,2.51449,0.00785,18.776365873175468,105.58808995981421,18.776365873175468,105.58808995981421
561981.918802247,2076799.81267096,3.28292,5.10061,0.2842,483.04626,0.12359,6.0,0.0,0.0061,18.781917493617044,105.58813224724611,18.781917493617044,105.58813224724611
561985.081662038,2078837.2531722,0.0,0.0,0.0,32.3633,16.3494,4.0,0.0,0.0,18.800330584165362,105.58822619169125,18.800330584165362,105.58822619169125
561987.375407202,2077370.52632044,3.75627,8.64399,0.81822,467.99512,0.06048,4.0,0.48065,0.00887,18.787075107487134,105.58820192361414,18.787075107487134,105.58820192361414
561989.219242471,2076523.91076285,1.13136,6.15668,0.32877,397.83316,0.63371,7.0,0.55515,0.0072,18.779423834115146,105.58819286420992,18.779423834115146,105.58819286420992
561989.966778111,2077051.27566792,1.60848,8.94151,1.03255,552.28729,0.0,5.0,0.10085,0.00575,18.784189829355224,105.58821649707107,18.784189829355224,105.58821649707107
561994.08508268,2077392.46094416,3.75627,8.64399,0.81822,467.99512,0.05597,4.0,0.71031,0.00887,18.787273139254452,105.58826627787296,18.787273139254452,105.58826627787296
561994.307912722,2076483.88436745,1.38394,5.40649,0.28829,376.80048,0.73735,7.0,0.95446,0.00735,18.77906194671825,105.58823989159035,18.77906194671825,105.58823989159035
562000.230437042,2076701.37431631,1.56264,5.0931,0.32423,436.87125,0.48817,6.0,0.00048,0.00604,18.781027317917808,105.58830290756363,18.781027317917808,105.58830290756363
562001.148661797,2077629.94059752,3.0661,6.60468,0.45591,412.90518,0.90041,7.0,0.04579,0.0117,18.78941912971366,105.5883407546932,18.78941912971366,105.5883407546932
562001.659447285,2075950.08808244,1.35391,11.34962,0.0,566.33203,0.0,4.0,0.18935,0.00599,18.774237583891406,105.58829290526037,18.774237583891406,105.58829290526037
562001.887134431,2076062.51532398,1.5951,10.2478,1.37792,489.15115,0.00532,4.0,1.12082,0.00726,18.775253629921295,105.58829859077564,18.775253629921295,105.58829859077564
562002.519776477,2077419.84319756,4.22082,7.84391,0.67927,464.75119,0.05693,4.0,0.62943,0.00972,18.78752035191398,105.588347171444,18.78752035191398,105.588347171444
562006.393747933,2078719.20894467,0.65589,8.3703,0.72565,55.00703,20.13524,3.0,0.0,0.0061,18.799263133738922,105.58842472381816,18.799263133738922,105.58842472381816
562007.467149577,2078745.33930677,0.9693,8.75322,0.81917,64.7266,19.13367,2.0,0.0,0.00612,18.7994992522077,105.5884357304088,18.7994992522077,105.5884357304088
562008.100473555,2077236.23580305,1.43556,10.80978,1.34702,554.49542,0.0,5.0,0.70297,0.00694,18.785860849089772,105.58839436304342,18.785860849089772,105.58839436304342
562008.345641423,2078377.20320857,0.0,0.0,0.0,0.0,26.41838,2.0,0.0,0.00767,18.796172231634916,105.58843250558286,18.796172231634916,105.58843250558286
562014.729856307,2078993.98508552,0.0,0.0,0.0,21.57553,15.08819,3.0,0.0,0.00575,18.8017461463764,105.58851245983776,18.8017461463764,105.58851245983776
562019.032752133,2076513.35711504,1.25764,6.04711,0.30571,363.9173,1.0388,7.0,0.75145,0.00705,18.779327565660928,105.58847541148569,18.779327565660928,105.58847541148569
562026.019890392,2076772.80357416,3.14248,7.87594,0.73008,430.70084,0.6396,3.0,0.0,0.00607,18.781672083376893,105.58854984847027,18.781672083376893,105.58854984847027
562027.071956049,2078860.56062547,2.22988,9.98892,0.0,65.61942,17.21587,3.0,0.0,0.00601,18.800539966924173,105.58862538805144,18.800539966924173,105.58862538805144
562028.966501249,2077539.96883297,1.71435,5.43172,0.26349,456.28555,0.16511,7.0,0.40791,0.01127,18.788605186174376,105.5886018882979,18.788605186174376,105.5886018882979
562032.479125901,2078300.13293857,1.15671,8.68503,0.0,72.36654,24.90219,3.0,0.0,0.00825,18.795474994537194,105.58865909202756,18.795474994537194,105.58865909202756
562043.408209962,2077697.88658948,2.20751,8.50648,0.7046,374.0105,1.3373,4.0,0.21284,0.01213,18.79003192190576,105.58874388190938,18.79003192190576,105.58874388190938
562044.307181594,2077103.48738781,3.64899,9.47798,0.96498,515.22174,0.0073,2.0,0.56233,0.00622,18.784660064126424,105.58873374677317,18.784660064126424,105.58873374677317
562045.996791468,2078702.44433318,0.83798,8.10597,0.65165,96.48872,21.02208,3.0,0.0,0.00581,18.799110440290917,105.58880000499094,18.799110440290917,105.58880000499094
562051.423301489,2078028.40287562,1.20097,8.76912,0.85771,198.33069,12.58788,6.0,1.42553,0.01065,18.793018692836945,105.58883031876329,18.793018692836945,105.58883031876329
562060.718372287,2076798.84355274,1.15825,5.93087,0.2491,408.37076,1.07275,3.0,0.0,0.00567,18.781906380115196,105.588879898727,18.781906380115196,105.588879898727
562064.530595614,2078284.97230734,0.92943,10.58735,0.0,84.25515,24.34108,2.0,0.00533,0.00858,18.795337022657506,105.58896275706952,18.795337022657506,105.58896275706952
562068.077191172,2077513.89213467,1.91297,6.44819,0.42161,479.0546,0.0597,6.0,0.50221,0.01187,18.788368350421983,105.5889721815966,18.788368350421983,105.5889721815966
562068.171056312,2076342.28234009,1.49023,9.57906,1.03086,294.4487,1.20232,5.0,1.71419,0.00723,18.777780021955067,105.5889362770943,18.777780021955067,105.5889362770943
562069.865003171,2078955.53730383,2.56643,5.77106,0.36361,86.97375,17.60667,5.0,0.0,0.0051,18.801397028139615,105.58903445650827,18.801397028139615,105.58903445650827
562072.394687398,2077380.71157655,3.46372,5.37872,0.27924,541.11163,0.0,7.0,1.22691,0.00966,18.787164613676698,105.58900896514238,18.787164613676698,105.58900896514238
562072.658127175,2077646.57225792,2.48947,9.69547,1.01567,381.71017,0.97589,3.0,0.03885,0.01308,18.789567298109677,105.58901981776181,18.789567298109677,105.58901981776181
562073.08070444,2077839.72243519,0.43751,6.8695,0.38462,279.85886,5.05653,6.0,1.29676,0.012,18.791312862659897,105.58902989683219,18.791312862659897,105.58902989683219
562080.234106265,2076006.57994373,1.54419,10.67635,0.0,470.35159,0.01283,2.0,0.38239,0.00585,18.774745776663657,105.58904019287793,18.774745776663657,105.58904019287793
562081.21705011,2076685.21309109,3.01186,6.9187,0.48062,351.38986,2.03373,3.0,0.0,0.00572,18.780878840988112,105.5890708293622,18.780878840988112,105.5890708293622
562081.241744704,2077257.61859752,1.36414,6.20432,0.40258,512.61761,0.0075,7.0,1.33455,0.00769,18.786051906869538,105.58908904466875,18.786051906869538,105.58908904466875
562088.828199186,2076761.44464399,1.36375,9.65474,1.15928,366.94266,1.94158,2.0,0.00637,0.00577,18.781567549689374,105.5891454411643,18.781567549689374,105.5891454411643
562088.961167536,2076479.23141694,1.16104,9.58337,0.8877,283.16602,2.16175,5.0,0.72097,0.00676,18.779017066571416,105.5891378383172,18.779017066571416,105.5891378383172
562095.867780635,2077708.00872064,1.24984,9.28711,1.01253,323.633,1.93311,4.0,0.16186,0.01323,18.79012182987762,105.58924198131416,18.79012182987762,105.58924198131416
562097.885056054,2076579.13447749,0.27678,9.28308,1.11386,307.02521,2.42778,5.0,0.3402,0.00586,18.77991966545618,105.58922564859839,18.77991966545618,105.58922564859839
562100.491383788,2078766.13144169,1.5377,9.03492,0.79729,161.8165,20.32283,3.0,0.0,0.00502,18.79968437446338,105.58931912719478,18.79968437446338,105.58931912719478
562108.325864573,2077368.71325376,4.25024,8.19144,0.66426,518.711,0.0012,6.0,1.5016,0.01004,18.787055104456062,105.58934952791688,18.787055104456062,105.58934952791688
562118.919695037,2077439.6106057,2.3922,10.86025,1.47318,521.0614,0.00847,2.0,1.30738,0.01114,18.787695515805787,105.58945227846174,18.787695515805787,105.58945227846174
562120.768252081,2077551.84274727,0.72175,8.20821,0.68092,427.85431,0.53459,5.0,0.47461,0.0129,18.788709748404045,105.58947334775911,18.788709748404045,105.58947334775911
562120.778802275,2078199.29813491,1.44064,9.29547,0.95662,120.61089,20.63979,2.0,0.31443,0.00935,18.794561066158824,105.58949380985608,18.794561066158824,105.58949380985608
562123.688112454,2076807.63084041,1.10388,11.4595,1.68788,348.22937,2.48103,1.0,0.05028,0.00571,18.78198391029506,105.58947765695267,18.78198391029506,105.58947765695267
562125.261740935,2078033.95320317,1.76881,6.94329,0.3906,198.91658,12.99155,6.0,1.50723,0.01083,18.79306664271775,105.58953114787734,18.79306664271775,105.58953114787734
562126.087067076,2078374.22490529,1.50327,5.96409,0.3095,58.0939,25.13823,5.0,0.0,0.00735,18.796141790960124,105.58954968362676,18.796141790960124,105.58954968362676
562136.873465752,2078418.63641089,0.0,0.0,0.0,24.12218,25.16887,3.0,0.0,0.00679,18.796542832391534,105.58965343536023,18.796542832391534,105.58965343536023
562138.180220541,2076223.29408141,2.38978,10.17284,1.38662,278.39963,1.05558,4.0,1.10315,0.00644,18.776702580247356,105.58959679606616,18.776702580247356,105.58959679606616
562140.215241476,2078187.78749336,1.44064,9.29547,0.95662,143.92676,20.1129,2.0,0.31443,0.00935,18.794456457475416,105.58967788213052,18.794456457475416,105.58967788213052
562142.050385659,2076576.42608407,1.09099,8.82161,0.9888,266.43817,3.62242,5.0,0.19411,0.00573,18.779893866601707,105.58964461680023,18.779893866601707,105.58964461680023
562147.143822973,2078436.63958702,0.0,0.0,0.0,30.51241,24.92141,3.0,0.0,0.00679,18.796705226516384,105.58975145962393,18.796705226516384,105.58975145962393
562147.650851411,2076393.50414746,0.45548,6.74478,0.37825,215.75533,2.60552,6.0,0.64269,0.00653,18.778240556689305,105.58969200493601,18.778240556689305,105.58969200493601
562148.469921439,2077489.7277215,2.8735,9.91456,1.02317,467.99512,0.19873,4.0,0.92633,0.01231,18.788147559660654,105.5897342488413,18.788147559660654,105.5897342488413
562150.015039367,2077247.38622058,1.57189,8.66485,0.44419,447.00943,0.40434,5.0,2.29083,0.00863,18.785957373539592,105.58974128723439,18.785957373539592,105.58974128723439
562151.289681252,2076508.78806829,1.84458,6.18936,0.34394,238.79739,3.35211,6.0,0.3999,0.00601,18.779282316869647,105.58973015528383,18.779282316869647,105.58973015528383
562155.305275197,2076327.81959382,1.26826,5.81681,0.29429,211.94598,2.09072,6.0,0.74929,0.00634,18.77764670857449,105.58976256649372,18.77764670857449,105.58976256649372
562155.454799169,2076614.97885307,1.03176,8.15666,0.82588,256.42227,3.97895,4.0,0.09291,0.00548,18.780241882681686,105.58977301395132,18.780241882681686,105.58977301395132
562157.095021196,2076857.22318496,3.29485,5.99074,0.29745,332.32623,2.95824,3.0,0.11588,0.00515,18.78243109654789,105.58979619478191,18.78243109654789,105.58979619478191
562157.996985534,2077043.14163912,2.5622,10.01459,1.04635,382.31943,1.58296,2.0,1.09866,0.00571,18.784111291736135,105.58981060041714,18.784111291736135,105.58981060041714
562158.942614238,2076372.22622714,0.97682,6.17686,0.32793,205.25127,2.58492,6.0,0.69761,0.00631,18.778047921052284,105.58979847434536,18.778047921052284,105.58979847434536
562164.562616148,2077176.35169078,1.58722,7.14936,0.48075,408.37076,1.06172,6.0,1.90541,0.00773,18.785314969338323,105.58987708902245,18.785314969338323,105.58987708902245
562171.362374155,2078675.45975065,1.62477,8.64744,0.58672,97.0899,21.17394,3.0,0.0,0.00482,18.7988628139295,105.58998879469674,18.7988628139295,105.58998879469674
562177.532288496,2078551.45092094,1.61202,5.08112,0.30116,55.00703,22.82635,4.0,0.0,0.00541,18.7977419114933,105.59004343796761,18.7977419114933,105.59004343796761
562177.593503154,2076115.14237121,2.27391,6.66828,0.32424,326.14044,0.56116,5.0,0.2526,0.0059,18.77572398742858,105.58996735241448,18.77572398742858,105.58996735241448
562188.37462808,2077010.4946871,3.64344,5.66243,0.31296,342.84058,2.63279,6.0,1.0034,0.00614,18.78381533745353,105.59009781198273,18.78381533745353,105.59009781198273
562190.169442851,2078253.76799992,1.59521,7.69576,0.0,192.97743,21.84672,4.0,0.02065,0.00858,18.79505125234333,105.5901539803424,18.79505125234333,105.5901539803424
562197.449176048,2078504.81776952,3.22951,5.20379,0.0,64.7266,23.09574,4.0,0.0,0.00563,18.797319871617372,105.5902309660447,18.797319871617372,105.5902309660447
562197.738306264,2076132.58899838,2.26598,6.24744,0.28024,296.22192,0.72329,5.0,0.2526,0.00553,18.775881056459934,105.5901590361609,18.775881056459934,105.5901590361609
562197.88859723,2078368.75932823,1.6049,6.60795,0.37561,107.87766,23.56044,5.0,0.0,0.00701,18.79609024371264,105.59023085020881,18.79609024371264,105.59023085020881
562199.158023941,2076030.42552264,0.05666,8.03497,0.60698,391.04724,0.19362,4.0,0.10556,0.00493,18.7749577194892,105.59016929280014,18.7749577194892,105.59016929280014
562199.219330743,2078184.64460785,3.96953,6.63277,0.54283,179.5442,19.78341,5.0,0.24515,0.00923,18.794426284941007,105.59023767888743,18.794426284941007,105.59023767888743
562203.25011737,2077918.03678784,0.85331,6.87853,0.45822,130.34908,9.27512,6.0,1.56117,0.01173,18.79201672131546,105.59026753083087,18.79201672131546,105.59026753083087
562204.463965316,2078159.32656004,3.52721,5.9006,0.39552,168.85526,18.60759,7.0,0.3903,0.0095,18.794197318207548,105.59028664830038,18.794197318207548,105.59028664830038
562204.616927716,2076494.88257967,1.55093,5.38899,0.29931,180.83591,4.37948,6.0,0.16632,0.00594,18.779155049516113,105.59023570001276,18.779155049516113,105.59023570001276
562205.899216475,2077420.86482047,2.0689,7.8192,0.58469,440.05624,0.6235,4.0,1.92356,0.01098,18.787523496027205,105.59027701276786,18.787523496027205,105.59027701276786
562207.464029321,2077001.27626299,2.54166,5.51353,0.34223,319.47092,3.33688,7.0,0.84034,0.00584,18.783731454507777,105.5902786516756,18.783731454507777,105.5902786516756
562208.000929356,2077540.23558563,1.55849,4.99434,0.2949,392.68063,1.7958,9.0,0.8468,0.01261,18.78860223548487,105.59030071386036,18.78860223548487,105.59030071386036
562212.639650185,2077615.78895413,1.65671,8.13308,0.64793,323.27319,3.01442,6.0,0.17203,0.01328,18.789284903023418,105.59034710883155,18.789284903023418,105.59034710883155
562213.669441124,2078931.03853016,1.64312,7.97934,0.0,160.37167,20.59159,3.0,0.0,0.00364,18.80117131181701,105.5903983151794,18.80117131181701,105.5903983151794
562218.610467507,2076819.30944087,2.81981,7.37738,0.5822,259.3555,5.24338,4.0,0.42227,0.0057,18.782086610735437,105.59037868607051,18.782086610735437,105.59037868607051
562219.906500737,2075946.74375326,1.88586,7.73726,0.53688,463.99939,0.02158,4.0,0.0,0.00353,18.774200830225105,105.5903635214302,18.774200830225105,105.5903635214302
562222.072107208,2076431.27150823,1.60376,10.29225,1.13865,143.92676,4.14307,4.0,0.30159,0.00586,18.77857964642653,105.5903993168327,18.77857964642653,105.5903993168327
562225.406385333,2078531.38907029,2.12703,9.707,0.0,58.0939,22.08388,0.0,0.0,0.00522,18.797559168204245,105.59049709664501,18.797559168204245,105.59049709664501
562226.818891564,2078897.72540308,0.99816,9.94869,0.0,129.90192,20.55837,3.0,0.0,0.00376,18.80086985316948,105.59052204649203,18.80086985316948,105.59052204649203
562227.616774689,2076172.41730505,1.95878,11.87446,1.78481,257.32837,1.18095,3.0,0.14174,0.00528,18.776240106168544,105.59044377835396,18.776240106168544,105.59044377835396
562229.688318353,2077952.87643421,0.99572,6.70642,0.41389,88.9582,11.0922,6.0,1.60563,0.01118,18.792330788181008,105.590519499587,18.792330788181008,105.590519499587
562233.144796076,2078148.06160068,1.00439,5.40305,0.31999,135.17033,18.30427,8.0,0.29365,0.00935,18.79409465167792,105.59055844817954,18.79409465167792,105.59055844817954
562234.650941834,2077024.36873003,1.7776,4.90136,0.29512,303.78625,3.80276,8.0,1.10515,0.00669,18.783939335404707,105.590537341888,18.783939335404707,105.590537341888
562238.417539989,2078276.79745223,1.18552,10.82266,0.0,170.56956,21.79152,2.0,0.0,0.00783,18.7952579311443,105.59061253875603,18.7952579311443,105.59061253875603
562239.362429618,2076271.22021032,0.63709,7.48253,0.47795,168.5103,2.41022,5.0,0.0666,0.00534,18.777132677380774,105.59055833233762,18.777132677380774,105.59055833233762
562240.853214367,2076043.74920377,0.97402,8.61657,0.75506,365.03482,0.31902,3.0,0.00777,0.0041,18.775076881524836,105.59056531649904,18.775076881524836,105.59056531649904
562243.201321161,2076332.82686678,1.7551,7.54508,0.52321,130.34908,3.24826,5.0,0.13622,0.0056,18.777689327451885,105.59059669579734,18.777689327451885,105.59059669579734
562244.053481447,2076858.38764641,2.84574,5.01328,0.28002,249.05492,5.58624,6.0,0.55771,0.00604,18.782439013650738,105.5906213304327,18.782439013650738,105.5906213304327
562246.620285428,2077361.43245267,1.48405,5.81215,0.35674,385.04922,1.7224,7.0,2.32832,0.00989,18.786985159882047,105.59066153086872,18.786985159882047,105.59066153086872
562248.671693887,2077640.33387876,1.20529,9.0953,0.84164,290.46948,4.364,5.0,0.08576,0.01286,18.789505644488568,105.5906897834476,18.789505644488568,105.5906897834476
562258.437409699,2078831.08724791,0.84944,6.07475,0.0,61.02482,20.01701,4.0,0.0,0.00376,18.800266668319523,105.59081998756938,18.800266668319523,105.59081998756938
562260.237380779,2078398.98843132,2.02511,7.28341,0.45801,92.17072,22.10048,5.0,0.0,0.00629,18.79636156498369,105.59082344282899,18.79636156498369,105.59082344282899
562266.171400858,2076470.43604458,1.28712,5.5748,0.21803,112.62759,5.34615,5.0,0.03052,0.00556,18.778932270166713,105.59081897378806,18.778932270166713,105.59081897378806
562268.512277627,2079058.91426233,1.21837,8.2825,0.0,114.67553,20.23332,2.0,0.0,0.00338,18.802325328577066,105.59092277867619,18.802325328577066,105.59092277867619
562288.729167762,2077679.26638251,1.31243,7.40717,0.54062,235.60838,6.59234,6.0,0.11616,0.01254,18.789856290815184,105.59107110923347,18.789856290815184,105.59107110923347
562292.294760058,2076706.44801382,2.39261,6.95952,0.40057,167.47118,7.45256,4.0,0.84912,0.00618,18.78106442461885,105.59107427564741,18.78106442461885,105.59107427564741
562293.332910059,2076811.868645,1.04408,7.06424,0.38847,196.85826,7.53751,4.0,0.80694,0.00659,18.782017123394343,105.59108744846816,18.782017123394343,105.59108744846816
562293.518020372,2076361.02498979,2.32385,4.6382,0.17828,78.53613,4.28125,6.0,0.00304,0.00541,18.777942656179206,105.59107499720389,18.777942656179206,105.59107499720389
562295.966453913,2075899.96797406,0.0,0.0,0.0,489.74561,0.00483,5.0,0.0,0.00238,18.773775816819516,105.59108370205162,18.773775816819516,105.59108370205162
562297.921538558,2077261.93908244,0.81604,9.88844,1.11224,300.89941,3.92386,5.0,2.3204,0.00891,18.78608445759736,105.59114517516663,18.78608445759736,105.59114517516663
562298.731766277,2076001.98616139,1.69574,9.78969,1.07733,383.07965,0.1936,3.0,0.0,0.00331,18.774697715198595,105.59111315322632,18.774697715198595,105.59111315322632
562308.343386992,2076047.68688425,1.10388,9.55033,1.01876,338.74274,0.41904,3.0,0.0,0.00357,18.775110443395,105.5912057882813,18.775110443395,105.5912057882813
562308.720915736,2078923.52074545,1.57899,5.54957,0.31058,84.25515,19.46331,7.0,0.0,0.00315,18.80110051558673,105.59130006651796,18.80110051558673,105.59130006651796
562311.31094661,2077986.49799921,1.07014,5.9391,0.39614,10.78777,14.19271,6.0,0.95528,0.01065,18.792632189023003,105.59129507573863,18.792632189023003,105.59129507573863
562311.413840421,2078847.36093656,0.0,0.0,0.0,34.11391,18.94224,5.0,0.0,0.0033,18.80041214832187,105.59132321704597,18.80041214832187,105.59132321704597
562311.615223763,2076070.84455543,1.76892,7.55502,0.53422,317.46106,0.63858,5.0,0.0,0.00357,18.775319630797352,105.59123756129064,18.775319630797352,105.59123756129064
562318.959147421,2078169.36719287,1.70154,6.50241,0.42858,69.07541,19.34848,6.0,0.10075,0.00865,18.794284621715157,105.5913734195959,18.794284621715157,105.5913734195959
562321.5410685,2077455.82869407,1.56208,9.67489,1.15884,332.32623,4.48857,4.0,1.80422,0.01073,18.787836007877672,105.5913754077198,18.787836007877672,105.5913754077198
562324.068391725,2076434.10617354,2.79531,9.86369,1.47751,53.93883,5.49127,2.0,0.0,0.00525,18.778602204205594,105.59136716836241,18.778602204205594,105.59136716836241
562326.204573512,2076162.19192196,1.81482,8.36769,0.97308,228.84308,1.5157,4.0,0.0,0.00428,18.776144737302776,105.5913788648473,18.776144737302776,105.5913788648473
562326.641553768,2076975.88115257,0.84276,6.56428,0.40793,198.91658,7.21801,4.0,0.86165,0.00746,18.783498371951893,105.5914086665279,18.783498371951893,105.5914086665279
562330.432076945,2077363.89235546,1.67225,9.25968,0.99265,300.89941,4.6002,4.0,2.21119,0.00948,18.78700487452708,105.59145687175965,18.78700487452708,105.59145687175965
562331.121636416,2077061.13937965,1.15946,6.96156,0.58165,222.39551,6.62954,4.0,1.09282,0.00833,18.78426875106562,105.59145386479257,18.78426875106562,105.59145386479257
562331.641622535,2077497.79459907,1.24717,8.91729,1.06692,334.5947,5.31341,6.0,1.54053,0.01069,18.788214967389933,105.59147257309725,18.788214967389933,105.59147257309725
562332.129515927,2077217.00943115,0.55107,7.10734,0.58216,260.92126,5.33403,5.0,2.02642,0.00924,18.785677382432915,105.59146834469098,18.785677382432915,105.59146834469098
562332.618723289,2078244.05555096,1.79281,5.74684,0.32537,106.24718,20.44362,7.0,0.0,0.00704,18.794959199814528,105.59150539386692,18.794959199814528,105.59150539386692
562333.254894532,2077981.32136989,1.58187,6.68303,0.46162,10.78777,14.83156,5.0,0.71631,0.01045,18.792584746286693,105.59150313840449,18.792584746286693,105.59150313840449
562336.987859854,2078926.86942328,1.99341,5.54226,0.31665,69.07541,18.58842,6.0,0.0,0.00302,18.801129929025212,105.59156841059138,18.801129929025212,105.59156841059138
562341.216902079,2079105.25793481,1.8661,7.09426,0.0,78.53613,19.02111,3.0,0.0,0.00289,18.802741969085748,105.59161417572045,18.802741969085748,105.59161417572045
562343.97129596,2076117.16946798,2.29966,5.7032,0.37928,270.55582,1.06735,4.0,0.0,0.0038,18.775737316990547,105.59154601720037,18.775737316990547,105.59154601720037
562343.983406688,2077157.1478138,0.49441,9.89609,1.15442,238.79739,6.20625,4.0,1.82593,0.00918,18.785136032280864,105.59157893296872,18.785136032280864,105.59157893296872
562345.33345196,2078899.31115984,2.16886,5.73539,0.32526,45.76862,18.42029,6.0,0.0,0.00303,18.800880623124158,105.59164673551842,18.800880623124158,105.59164673551842
562346.666927928,2077685.94666248,0.97155,7.21437,0.48137,216.02486,8.7231,7.0,0.18028,0.01189,18.78991492249673,105.59162108223282,18.78991492249673,105.59162108223282
562347.325115551,2078275.96808724,2.1829,5.95082,0.33515,91.53723,20.44565,6.0,0.0,0.00674,18.795247164049712,105.59164595218265,18.795247164049712,105.59164595218265
562349.149645735,2078396.20536553,0.0,0.0,0.0,10.78777,20.05969,5.0,0.0,0.00544,18.79633374153794,105.59166706167682,18.79633374153794,105.59166706167682
562349.491119917,2077459.27145394,1.6591,9.70892,1.26676,303.78625,5.75225,5.0,1.80422,0.01045,18.78786628160971,105.5916407267769,18.78786628160971,105.5916407267769
562349.840088888,2076696.13090241,1.31576,7.28319,0.49576,102.34174,8.82544,4.0,0.86871,0.00624,18.780969456457854,105.59161996032604,18.780969456457854,105.59161996032604
562351.92665799,2077347.09285626,1.67225,9.25968,0.99265,275.03516,5.43762,4.0,2.18453,0.00948,18.78685240465855,105.59166029683261,18.78685240465855,105.59166029683261
562353.897694186,2078050.62153414,2.01679,5.82923,0.36234,15.25621,17.13088,6.0,0.35289,0.0096,18.793210419204772,105.59170120557643,18.793210419204772,105.59170120557643
562354.890963582,2077255.12705585,0.93972,10.00299,1.17711,249.05492,5.84986,4.0,1.92278,0.00893,18.786021183031135,105.59168552195283,18.786021183031135,105.59168552195283
562356.668814982,2077394.55017176,1.18449,10.80554,1.44758,287.85352,5.41964,4.0,2.16931,0.00972,18.78728115325149,105.5917067913363,18.78728115325149,105.5917067913363
562360.23243207,2077209.06795123,0.94957,6.45107,0.37159,227.56818,6.50035,5.0,1.66056,0.00939,18.7856047675016,105.59173475157195,18.7856047675016,105.59173475157195
562369.911995127,2077720.90008901,1.73138,7.78667,0.63088,179.5442,10.06539,8.0,0.15656,0.01181,18.790230111921836,105.59184275458956,18.790230111921836,105.59184275458956
562374.969899714,2076587.83271178,1.83774,5.09812,0.29371,44.4791,8.32269,6.0,0.54768,0.00568,18.779989965674076,105.59185498314784,18.779989965674076,105.59185498314784
562375.936824011,2076750.3077771,1.7466,11.9525,1.64412,96.48872,9.34624,3.0,0.99291,0.00687,18.781458291040313,105.5918692847775,18.781458291040313,105.5918692847775
562378.249093785,2077274.28693004,0.7677,10.64864,1.25635,235.60838,6.49556,4.0,2.04913,0.00921,18.78619363646259,105.59190776334215,18.78619363646259,105.59190776334215
562380.327984526,2077353.64993175,0.63104,10.97413,1.57064,245.99893,6.63559,4.0,2.18453,0.00958,18.786910809801054,105.59192999470747,18.786910809801054,105.59192999470747
562382.407907859,2077165.73872435,0.35393,10.35844,1.26128,196.85826,7.5001,4.0,1.28684,0.00939,18.78521251687722,105.59194379795544,18.78521251687722,105.59194379795544
562384.164070689,2077937.82006085,2.26912,10.17406,1.32492,32.3633,15.43459,3.0,0.37763,0.01027,18.79219007665523,105.59198484125714,18.79219007665523,105.59198484125714
562393.377411044,2075965.59681214,0.0,0.0,0.0,421.96582,0.11177,0.0,0.0,0.00204,18.774366006951933,105.59201000210695,18.774366006951933,105.59201000210695
562395.483827383,2076711.01845965,2.09476,7.82622,0.6895,64.7266,9.53379,4.0,0.9742,0.00689,18.781102629605257,105.59205351369182,18.781102629605257,105.59205351369182
562399.352617876,2077252.21835164,0.64867,5.81204,0.32267,204.68347,7.33998,5.0,1.70789,0.00938,18.78599355906882,105.59210731005696,18.78599355906882,105.59210731005696
562401.957495187,2076539.08340505,4.22995,7.03954,0.49927,0.0,7.88663,3.0,0.24934,0.00556,18.77954858668676,105.5921095102859,18.77954858668676,105.5921095102859
562406.698441118,2077804.17150598,2.24242,6.11584,0.36827,97.0899,12.52898,8.0,0.20147,0.01152,18.790981562840102,105.59219444674454,18.790981562840102,105.59219444674454
562407.295579848,2077372.63366415,0.65219,10.78923,1.64167,230.6161,7.42666,4.0,2.16999,0.00974,18.78708156244063,105.59218648104125,18.78708156244063,105.59218648104125
562407.757608288,2079054.00330578,0.97983,6.68617,0.0,86.97375,17.34432,4.0,0.0,0.00253,18.80227675841181,105.59224399737028,18.80227675841181,105.59224399737028
562408.29566825,2077585.78189868,2.63166,5.2499,0.2885,222.39551,9.0708,10.0,0.84947,0.01084,18.78900783956644,105.59220270341442,18.78900783956644,105.59220270341442
562413.214983292,2077441.09652649,1.71146,7.624,0.80589,235.60838,8.10847,6.0,2.15163,0.01,18.787700111104787,105.59224481105008,18.787700111104787,105.59224481105008
562432.864234701,2077134.10210082,1.13696,11.41857,1.7619,150.25621,9.21146,3.0,0.88587,0.00976,18.784925086048794,105.59242155727088,18.784925086048794,105.59242155727088
562435.50011394,2077714.3231228,5.89059,6.20341,0.41181,130.34908,11.69728,10.0,0.17467,0.01093,18.790168699922397,105.59246490320395,18.790168699922397,105.59246490320395
