X,Y,lat,lon,population_density,road_density,time,flood_prob,risk_class
564116.258324488,2076339.63031128,18.777693798878715,105.60836875049458,0.72988,0.00897,2026-03-14 09:00:00,0.18662760600498848,Low
564108.896230013,2077305.98498141,18.7864273458441,105.60833024274696,1.60783,0.01182,2026-03-14 09:00:00,0.0,
564106.746336381,2076262.24654538,18.776994745412715,105.60827599031887,0.58677,0.00918,2026-03-14 09:00:00,0.034485498609455704,Low
564103.282197668,2077486.02951941,18.788054650305376,105.60828281467096,0.8165,0.01017,2026-03-14 09:00:00,0.0,
564095.960035593,2077635.21840394,18.78940315307016,105.60821817696014,0.0,0.00947,2026-03-14 09:00:00,0.0,
564095.960011645,2077693.56078449,18.7899304152281,105.60822006965793,0.0,0.00938,2026-03-14 09:00:00,0.0,
564093.425070445,2078775.27958883,18.799706390108273,105.60823112257829,0.95735,0.00464,2026-03-14 09:00:00,1.0,High
564089.895220676,2078895.11228594,18.80078947142206,105.60820151676582,0.0,0.00307,2026-03-14 09:00:00,0.875,High
564089.129786709,2078154.39328595,18.79409534287857,105.60817021129651,3.90904,0.01037,2026-03-14 09:00:00,0.015503875968992248,Low
564080.541444463,2077963.05302806,18.792366394636566,105.6080825081389,0.34476,0.00979,2026-03-14 09:00:00,0.0,
564079.212090415,2076423.05232751,18.778448860186742,105.6080199549466,0.50234,0.00871,2026-03-14 09:00:00,0.215199034576417,Low
564073.220165706,2078626.18170328,18.7983595620323,105.60803455225837,3.26855,0.00661,2026-03-14 09:00:00,0.028837209302325584,Low
564070.3117676,2078567.36056703,18.7978280635216,105.60800504492202,4.15651,0.00743,2026-03-14 09:00:00,0.015503875968992248,Low
564146.700932988,2077654.27583353,18.789573813686633,105.60870026524717,0.0,0.0089,2026-03-14 09:00:00,0.034485498609455704,Low
564069.548052463,2078857.56977102,18.80045081490014,105.60800721544904,0.18395,0.00392,2026-03-14 09:00:00,0.19571851509589755,Low
564154.327031985,2077501.87028841,18.78819623130662,105.60876767865983,0.59043,0.00989,2026-03-14 09:00:00,0.019743589743589744,Low
564159.697926889,2078318.58538602,18.795577025803933,105.60884517003947,5.57721,0.00878,2026-03-14 09:00:00,0.013333333333333334,Low
564223.763500717,2078448.94932197,18.796753189551335,105.60945733643918,5.45431,0.00706,2026-03-14 09:00:00,0.0,
564222.766014448,2078306.3530922,18.795464525575586,105.60944323350937,4.605,0.00842,2026-03-14 09:00:00,0.0,
564221.476204558,2078687.68385412,18.798910792277898,105.60944339677401,2.53498,0.00483,2026-03-14 09:00:00,0.0,
564221.056186168,2079043.77873816,18.802128964953766,105.60945099510175,0.0,0.00211,2026-03-14 09:00:00,0.029666070363744784,Low
564219.647966214,2076001.02116205,18.774630459860507,105.60933872672699,0.76335,0.00828,2026-03-14 09:00:00,0.19571851509589755,Low
564219.414584804,2078477.02531662,18.797007057386608,105.60941698182492,5.48856,0.00669,2026-03-14 09:00:00,0.0,
564217.251939191,2076062.91827435,18.775189922359687,105.60931800351143,1.02917,0.00907,2026-03-14 09:00:00,0.146982646982647,Low
564215.829042587,2077524.28043292,18.788396857254195,105.6093519822107,0.28139,0.00934,2026-03-14 09:00:00,0.14321675329181016,Low
564215.44103979,2077990.25525939,18.79260805872776,105.60936344814255,0.37263,0.00869,2026-03-14 09:00:00,0.04089575501971211,Low
564215.261737323,2078060.90596304,18.79324656104877,105.60936404375683,1.2476,0.00897,2026-03-14 09:00:00,0.08455840455840456,Low
564213.604833974,2078140.93606933,18.79396987423408,105.6093509234008,2.1087,0.00893,2026-03-14 09:00:00,0.006410256410256411,Low
564212.199588368,2078523.57684543,18.797427984194186,105.60935003103997,5.41338,0.00686,2026-03-14 09:00:00,0.013333333333333334,Low
564209.681845654,2077035.6247781,18.783980880825762,105.60927777400441,0.00319,0.0115,2026-03-14 09:00:00,0.0,
564203.862388104,2078942.15965533,18.801211128893105,105.60928452951529,0.0,0.00262,2026-03-14 09:00:00,0.215199034576417,Low
564203.132815939,2078965.95994439,18.801426243393283,105.60927838034294,0.0,0.00237,2026-03-14 09:00:00,0.16538919889053846,Low
564202.427440626,2077944.10594934,18.792191393078067,105.60923846251079,0.18011,0.00849,2026-03-14 09:00:00,0.015503875968992248,Low
564198.758559751,2076808.90366756,18.781932253307566,105.6091667639508,0.06821,0.01164,2026-03-14 09:00:00,0.0,
564197.608874159,2077869.47275784,18.791517054145913,105.6091903137646,0.0,0.00836,2026-03-14 09:00:00,0.0,
564195.030275424,2078695.70845112,18.79898413259483,105.60919270389515,2.73319,0.00512,2026-03-14 09:00:00,0.015503875968992248,Low
564186.611041025,2077910.76530279,18.791890570745093,105.60908729820547,0.05901,0.00846,2026-03-14 09:00:00,0.0,
564186.45418863,2077840.59273972,18.79125639984057,105.60908352959989,0.0,0.00873,2026-03-14 09:00:00,0.146982646982647,Low
564186.177320439,2077187.38686516,18.78535313996532,105.60905968108679,0.51388,0.01174,2026-03-14 09:00:00,0.013333333333333334,Low
564184.369614716,2078034.2301247,18.79300643789371,105.6090700415415,1.00813,0.0093,2026-03-14 09:00:00,0.19571851509589755,Low
564177.674812541,2076788.83956341,18.781751578454273,105.6089660621499,0.00125,0.01057,2026-03-14 09:00:00,0.015503875968992248,Low
564174.446360968,2076067.82566436,18.77523559608747,105.60891202394332,0.64439,0.00869,2026-03-14 09:00:00,0.7314814814814815,High
564171.160423103,2076563.98548235,18.779719686865075,105.60889695144432,0.66739,0.01022,2026-03-14 09:00:00,0.006410256410256411,Low
564169.638214329,2077877.07529617,18.79158662674762,105.60892514987133,0.00035,0.00851,2026-03-14 09:00:00,0.0,
564158.591901436,2078421.695558,18.796508904903163,105.60883802485687,6.11768,0.00864,2026-03-14 09:00:00,0.015503875968992248,Low
564225.440080238,2076127.59885251,18.775774212652102,105.60939779342223,1.22582,0.01007,2026-03-14 09:00:00,0.02191413237924866,Low
564068.032519086,2076108.54529869,18.775606882345155,105.60790368960356,0.14724,0.00687,2026-03-14 09:00:00,0.215199034576417,Low
564057.54952439,2078915.13753021,18.8009714467419,105.60789522452794,0.0,0.00316,2026-03-14 09:00:00,0.875,High
563980.131652401,2078934.75957938,18.80115116943705,105.60716120859128,0.0,0.00278,2026-03-14 09:00:00,0.16538919889053846,Low
563978.925871697,2076354.3761518,18.777831300501056,105.6070661993522,0.01767,0.00694,2026-03-14 09:00:00,0.0,
563977.409608705,2077822.57981069,18.7911000691585,105.60709934516355,0.0,0.01076,2026-03-14 09:00:00,0.215199034576417,Low
563976.154281062,2078111.32048768,18.793709566359404,105.60709678583619,2.401,0.01157,2026-03-14 09:00:00,0.015503875968992248,Low
563971.173361141,2077415.78941668,18.787423941915634,105.60702699781115,2.17822,0.01189,2026-03-14 09:00:00,0.06847945785684033,Low
563969.635010128,2078323.93539451,18.795631248189157,105.6070418111783,6.05687,0.01036,2026-03-14 09:00:00,0.015503875968992248,Low
563968.834742765,2076708.2130356,18.78102937350259,105.6069819034164,0.0,0.0085,2026-03-14 09:00:00,0.07814814814814815,Low
563965.078575488,2076394.64686298,18.778195669475142,105.60693611722654,3e-05,0.00683,2026-03-14 09:00:00,0.05422908835304544,Low
563957.546839502,2078043.58136331,18.793097956344514,105.60691802570508,1.04373,0.01184,2026-03-14 09:00:00,0.19571851509589755,Low
563957.41893072,2077761.83863347,18.790551744657606,105.60690768931977,0.06254,0.01047,2026-03-14 09:00:00,0.19571851509589755,Low
563955.659898493,2078304.73379647,18.795458147254102,105.60690857756565,6.30091,0.01036,2026-03-14 09:00:00,0.015503875968992248,Low
563950.683584867,2076619.33194115,18.780226679882727,105.60680680385383,0.0,0.00788,2026-03-14 09:00:00,0.006410256410256411,Low
563946.321761616,2076275.68749784,18.77712116499867,105.60675430183808,0.0,0.00635,2026-03-14 09:00:00,0.16368948031610656,Low
563944.043218783,2078020.79096808,18.792892407361904,105.60678915207347,0.57702,0.01184,2026-03-14 09:00:00,0.7314814814814815,High
563940.315807555,2076340.69104634,18.777708812604335,105.60669941904014,0.0,0.00636,2026-03-14 09:00:00,0.6821705426356589,High
563935.181030823,2078645.31156752,18.79853670736875,105.60672527844618,0.79662,0.00738,2026-03-14 09:00:00,0.19571851509589755,Low
563933.359034617,2077181.94236743,18.785311742090503,105.60666062349198,1.36891,0.01327,2026-03-14 09:00:00,0.11288743708645106,Low
563932.631409421,2077905.46512466,18.79185051594374,105.60667713273538,0.18721,0.0116,2026-03-14 09:00:00,0.7314814814814815,High
563928.282494174,2078192.93440934,18.794448618438942,105.60664517082142,5.03169,0.01104,2026-03-14 09:00:00,0.0,
563927.168931511,2078878.62806003,18.80064552219892,105.60665680400552,0.0,0.00325,2026-03-14 09:00:00,0.1713480318131481,Low
563926.029065946,2078392.05793331,18.796248241939836,105.60663023364863,5.01382,0.0099,2026-03-14 09:00:00,0.0,
563924.826259966,2077158.94300734,18.785104150937105,105.60657891573648,1.36891,0.01327,2026-03-14 09:00:00,0.11288743708645106,Low
563921.04095575,2077968.69208976,18.792422279226003,105.60656919790814,0.39632,0.01145,2026-03-14 09:00:00,0.18662760600498848,Low
563918.168863989,2077059.28343175,18.784203694004912,105.60651252323727,0.93024,0.01156,2026-03-14 09:00:00,0.19571851509589755,Low
563917.37502324,2078262.24969648,18.795075382995982,105.60654391244952,6.27073,0.01099,2026-03-14 09:00:00,0.0,
563913.033437849,2078708.23777802,18.799106077859975,105.60651715028229,0.46739,0.00617,2026-03-14 09:00:00,0.7314814814814815,High
563912.887075199,2077311.6832257,18.786484890899825,105.60647057052009,2.39815,0.0137,2026-03-14 09:00:00,0.0,
563981.787115925,2078285.66793237,18.795285035865266,105.60715588433749,6.12872,0.01055,2026-03-14 09:00:00,0.015503875968992248,Low
564058.410224171,2076141.10457385,18.775901430241642,105.6078134479772,0.06392,0.00709,2026-03-14 09:00:00,0.13613385025780733,Low
563987.894839951,2077684.09580175,18.78984821320336,105.60719435251069,0.10949,0.0104,2026-03-14 09:00:00,0.08807062876830318,Low
563988.510419163,2078553.87961109,18.797708757449435,105.60722837386466,2.76713,0.00825,2026-03-14 09:00:00,0.1199609393383218,Low
564057.332951102,2075865.65591523,18.77341212559717,105.60779430365841,0.0,0.00451,2026-03-14 09:00:00,0.48917748917748916,Medium
564052.72983013,2075988.88964562,18.77452597941049,105.60775462142459,0.00485,0.00586,2026-03-14 09:00:00,0.26209736748436435,Low
564052.151645671,2076361.80762624,18.777896203211984,105.60776121646876,0.27787,0.00819,2026-03-14 09:00:00,0.0,
564051.325349832,2077403.11865505,18.787306958182107,105.60778712333214,1.81045,0.0109,2026-03-14 09:00:00,0.04781883194278904,Low
564048.029628944,2078132.61510003,18.793899795088873,105.6077795036203,3.19073,0.01065,2026-03-14 09:00:00,0.13329427267165514,Low
564047.685902145,2076761.66295856,18.78150998905794,105.60773180028897,0.0,0.00937,2026-03-14 09:00:00,0.14321675329181016,Low
564044.787396347,2076595.77739314,18.780010906352945,105.60769892340983,0.10923,0.00869,2026-03-14 09:00:00,0.14640757625007497,Low
564041.959279324,2077773.67568352,18.7906561119182,105.60771026390293,0.0,0.00973,2026-03-14 09:00:00,0.0,
564040.048007466,2077598.23963293,18.78907068887277,105.60768644096989,0.26472,0.01018,2026-03-14 09:00:00,0.06415156897320048,Low
564036.34877369,2077746.88490221,18.790414166722297,105.60765615814843,0.0,0.00986,2026-03-14 09:00:00,0.215199034576417,Low
564035.544155001,2075823.26420157,18.773029687093576,105.60758620124031,0.0,0.0,2026-03-14 09:00:00,0.05756938408781074,Low
564033.964611757,2077836.12729237,18.791220757548277,105.607636428098,0.0,0.01002,2026-03-14 09:00:00,0.03524746571258199,Low
564024.330304726,2075963.75801394,18.774299730994674,105.60748435432788,0.0,0.00522,2026-03-14 09:00:00,0.13329427267165514,Low
564024.139199221,2076437.56749277,18.778581738972065,105.60749788389334,0.16447,0.00814,2026-03-14 09:00:00,0.14640757625007497,Low
564017.616533455,2078900.54097149,18.80084076592565,105.60751580966654,0.0,0.00314,2026-03-14 09:00:00,0.7314814814814815,High
564012.970871811,2076072.54173,18.77528320258765,105.60738009831222,0.0,0.00607,2026-03-14 09:00:00,0.7314814814814815,High
564008.619863226,2078950.32874881,18.801290994244543,105.60743205074209,0.0,0.00278,2026-03-14 09:00:00,0.7011521652761225,High
564006.808848603,2078562.07708241,18.79778227620304,105.60740227801884,3.37045,0.00825,2026-03-14 09:00:00,0.18662760600498848,Low
564001.825927021,2078229.45593587,18.79477640858053,105.60734421321789,5.31368,0.01088,2026-03-14 09:00:00,0.0,
564001.652035211,2077960.077541,18.792341940132943,105.60733383384617,0.10209,0.01094,2026-03-14 09:00:00,0.7314814814814815,High
563999.370884958,2078255.58507789,18.795012623199884,105.60732176387152,5.84823,0.01076,2026-03-14 09:00:00,0.0,
563998.853574215,2077643.05716012,18.789476993311474,105.60729700839907,0.19542,0.01053,2026-03-14 09:00:00,0.034485498609455704,Low
563996.784135837,2076722.11903042,18.781154185644674,105.60724754641045,0.0,0.009,2026-03-14 09:00:00,0.14321675329181016,Low
563996.687127978,2076937.49776806,18.78310064966148,105.60725359981393,0.32405,0.01064,2026-03-14 09:00:00,0.215199034576417,Low
563993.609559561,2077295.82689787,18.786339102747714,105.60723600234893,2.10249,0.01266,2026-03-14 09:00:00,0.07065000049249924,Low
563992.97822128,2076160.79790823,18.776081424793766,105.60719326446194,0.0,0.00656,2026-03-14 09:00:00,0.215199034576417,Low
563989.295356829,2078147.96298794,18.79404031294833,105.60722266909083,3.9906,0.01105,2026-03-14 09:00:00,0.19571851509589755,Low
563987.971878678,2077466.5136719,18.787881838288456,105.60718803628976,1.53723,0.01115,2026-03-14 09:00:00,0.0,
564232.209428593,2078576.02046161,18.797901316637052,105.60954161509632,4.81383,0.00585,2026-03-14 09:00:00,0.0,
564234.002334166,2078515.27309409,18.79735226475934,105.60955665225075,5.41338,0.00637,2026-03-14 09:00:00,0.0,
564234.319247688,2078052.7899673,18.793172623560846,105.60954461649997,1.2476,0.00864,2026-03-14 09:00:00,0.14321675329181016,Low
564515.802556362,2077679.83642797,18.78979336665427,105.61220342819736,1.23742,0.00605,2026-03-14 09:00:00,0.18662760600498848,Low
564515.304769566,2076001.99768849,18.774630118029382,105.61214393677469,0.30353,0.00834,2026-03-14 09:00:00,0.0939058144459876,Low
564509.956740362,2077944.37369373,18.79218426969449,105.61215659751002,1.97262,0.00483,2026-03-14 09:00:00,0.034485498609455704,Low
564508.954535641,2076597.81116868,18.78001491032198,105.61210312669253,1.48323,0.01226,2026-03-14 09:00:00,0.015503875968992248,Low
564508.214489597,2076158.62386659,18.77604582951447,105.61208177435216,0.93186,0.0105,2026-03-14 09:00:00,0.02191413237924866,Low
564501.561106502,2077507.7456966,18.788238561562327,105.61206267531485,0.95375,0.00642,2026-03-14 09:00:00,0.14321675329181016,Low
564497.17150093,2075886.94559466,18.773590911194777,105.61196813663548,0.14381,0.0,2026-03-14 09:00:00,0.0939058144459876,Low
564496.651327144,2076248.29495271,18.776856580914437,105.61197498783879,1.33001,0.01146,2026-03-14 09:00:00,0.015503875968992248,Low
564490.146226802,2077704.56758674,18.79001766918757,105.61196078774739,1.07221,0.00576,2026-03-14 09:00:00,0.7314814814814815,High
564484.209497857,2077214.02860223,18.785584669609573,105.61188844512623,1.32342,0.00912,2026-03-14 09:00:00,0.05774131256294407,Low
564483.354767127,2077862.22551756,18.791442693540823,105.61190149134076,1.84783,0.00538,2026-03-14 09:00:00,0.14321675329181016,Low
564482.307234544,2077517.91955305,18.78833110510264,105.6118803128836,0.83315,0.00647,2026-03-14 09:00:00,0.13329427267165514,Low
564480.678400921,2076310.30164082,18.777417455427155,105.61182545777486,1.77498,0.01196,2026-03-14 09:00:00,0.0,
564475.436692897,2077614.6731364,18.789205716884762,105.61181827782798,0.43495,0.00639,2026-03-14 09:00:00,0.19571851509589755,Low
564475.018527755,2076384.01034011,18.778083765042403,105.61177416010482,2.06796,0.01258,2026-03-14 09:00:00,0.0,
564474.984787552,2077132.32791687,18.784846596457708,105.61179825014457,1.11467,0.00948,2026-03-14 09:00:00,0.015503875968992248,Low
564474.731903577,2077402.744997,18.78729046504214,105.61180467420161,0.87356,0.00732,2026-03-14 09:00:00,0.028837209302325584,Low
564467.819444615,2077113.29231957,18.784674787244395,105.61172964061069,1.14807,0.00981,2026-03-14 09:00:00,0.0,
564467.18192777,2077501.52700862,18.78818342967593,105.61173625820076,0.70505,0.00666,2026-03-14 09:00:00,0.08807062876830318,Low
564457.705375435,2078165.77816874,18.794186808278287,105.61166801333623,0.95557,0.00609,2026-03-14 09:00:00,0.07575757575757576,Low
564455.418579626,2076648.30002521,18.780472860779955,105.61159681027823,1.3687,0.01251,2026-03-14 09:00:00,0.028837209302325584,Low
564450.369154135,2077365.70669769,18.786956493092447,105.6115722961598,0.64843,0.00769,2026-03-14 09:00:00,0.0,
564446.176440105,2076622.21853161,18.78023743939559,105.611508267931,1.4531,0.01245,2026-03-14 09:00:00,0.0,
564436.299819324,2077783.80260973,18.79073541907423,105.61145243375107,0.74409,0.00596,2026-03-14 09:00:00,0.10296495646629604,Low
564434.742402094,2077581.58608042,18.78890796133602,105.61143105996707,0.24115,0.00647,2026-03-14 09:00:00,0.215199034576417,Low
564431.304883243,2077545.19268605,18.78857916740913,105.61139725530577,0.29716,0.00633,2026-03-14 09:00:00,0.215199034576417,Low
564428.738954568,2076813.07344844,18.78196280945462,105.61134903750522,1.29665,0.01209,2026-03-14 09:00:00,0.0,
564517.117545262,2077780.42435213,18.790702376127783,105.6122191910144,1.83372,0.00533,2026-03-14 09:00:00,0.0,
564420.925615885,2075814.79321244,18.772941209343113,105.6112423732775,0.12473,0.00647,2026-03-14 09:00:00,0.215199034576417,Low
564518.623018731,2078093.03833435,18.79352753721817,105.61224368748073,1.84456,0.00508,2026-03-14 09:00:00,0.0,
564526.814095246,2076130.92133814,18.775794893022404,105.61225734391938,0.57602,0.00988,2026-03-14 09:00:00,0.0,
564678.166283591,2076432.78574431,18.77851824643057,105.61370325099729,0.75957,0.01086,2026-03-14 09:00:00,0.0,
564663.996087898,2078112.74971693,18.793701148214893,105.6136237791142,2.60855,0.00342,2026-03-14 09:00:00,0.015503875968992248,Low
564663.359332105,2077933.97641061,18.792085528280722,105.61361188407338,4.08174,0.00315,2026-03-14 09:00:00,0.14425126065598515,Low
564645.374488233,2076417.33213006,18.778379607853445,105.61339161163342,1.02922,0.01126,2026-03-14 09:00:00,0.013333333333333334,Low
564645.104167136,2077033.27173661,18.783946095103406,105.61340919140216,0.5713,0.00909,2026-03-14 09:00:00,0.16538919889053846,Low
564643.679321041,2078038.26383865,18.7930286255157,105.61342855504323,3.6582,0.00333,2026-03-14 09:00:00,0.04781883194278904,Low
564640.468697335,2076554.28362953,18.779617443363147,105.61334954284231,0.76007,0.0,2026-03-14 09:00:00,0.019743589743589744,Low
564638.107309943,2078017.25488423,18.79283893357979,105.61337499479829,3.91632,0.00377,2026-03-14 09:00:00,0.013333333333333334,Low
564636.222471112,2077530.26274121,18.788437864838446,105.61334117495649,1.47018,0.00499,2026-03-14 09:00:00,0.14321675329181016,Low
564628.808172345,2077437.75179506,18.787602040089464,105.61326779656682,1.70882,0.00598,2026-03-14 09:00:00,0.19571851509589755,Low
564618.332913286,2077867.77769714,18.79148866957097,105.61318246605839,3.53579,0.00351,2026-03-14 09:00:00,0.0939058144459876,Low
564616.71651527,2078131.71605926,18.79387402774906,105.61317576295187,2.51014,0.00375,2026-03-14 09:00:00,0.1441189880280999,Low
564612.51121272,2076401.24338025,18.778235231003087,105.6130792737938,1.26119,0.01175,2026-03-14 09:00:00,0.015503875968992248,Low
564603.138536786,2076895.8682746,18.782705635385412,105.6130065101712,0.48077,0.01028,2026-03-14 09:00:00,0.06415156897320048,Low
564599.735028253,2078021.84058956,18.792881571935762,105.61301103137193,3.46969,0.00396,2026-03-14 09:00:00,0.1378917378917379,Low
564591.887879846,2078165.77686372,18.794182621218734,105.61294127730595,1.95764,0.00411,2026-03-14 09:00:00,0.1889981840018973,Low
564591.07418542,2077460.49179043,18.787808725140653,105.61291049438611,1.59523,0.00587,2026-03-14 09:00:00,0.215199034576417,Low
564587.963357855,2076847.79569025,18.782271657707785,105.61286095098608,0.61209,0.01043,2026-03-14 09:00:00,0.0939058144459876,Low
564583.993571522,2077840.09961044,18.791239602110206,105.6128557187267,3.01816,0.00396,2026-03-14 09:00:00,0.03524746571258199,Low
564576.761170269,2077185.74579395,18.78532618857002,105.6127657033749,1.40058,0.00899,2026-03-14 09:00:00,0.0,
564567.279383519,2078064.22472503,18.793265623680114,105.61270444622018,2.55294,0.00419,2026-03-14 09:00:00,0.0,
564564.696611823,2076818.58176508,18.782008364484494,105.61263923296671,0.83545,0.01087,2026-03-14 09:00:00,0.006410256410256411,Low
564563.582215111,2077372.71296807,18.787016291025857,105.61264676328236,1.60795,0.00702,2026-03-14 09:00:00,0.1056159255965462,Low
564556.218097751,2077992.79987446,18.792620475413962,105.61259715123306,3.01322,0.00414,2026-03-14 09:00:00,0.07065000049249924,Low
564535.05996929,2077144.60870153,18.78495571477406,105.61236867599422,1.24048,0.00923,2026-03-14 09:00:00,0.006410256410256411,Low
564533.744040464,2077317.82654722,18.78652119033147,105.6123618468178,1.48868,0.00782,2026-03-14 09:00:00,0.02191413237924866,Low
564528.938373484,2078118.97060958,18.793761575757514,105.61234241725255,1.60995,0.00492,2026-03-14 09:00:00,0.023255813953488372,Low
564523.497528399,2076082.64831491,18.775358734216415,105.61222430100871,0.47421,0.0,2026-03-14 09:00:00,0.019743589743589744,Low
564416.028274435,2077975.15751964,18.792465394109417,105.61126632029661,0.41286,0.00599,2026-03-14 09:00:00,0.7314814814814815,High
564413.145719584,2076606.03689443,18.78009222521562,105.61119433633506,1.56067,0.01284,2026-03-14 09:00:00,0.0,
564412.80944501,2078087.1813739,18.793477895094462,105.61123943033307,0.77006,0.00583,2026-03-14 09:00:00,0.0,
564300.15806609,2076267.89356426,18.777039797294297,105.61011128172922,1.89203,0.0117,2026-03-14 09:00:00,0.0,
564300.129118735,2078130.16829973,18.793869880802255,105.61017160512944,1.4684,0.00788,2026-03-14 09:00:00,0.10296495646629604,Low
564295.848640655,2076507.25365251,18.779203120347052,105.61007817811883,1.47212,0.01137,2026-03-14 09:00:00,0.14321675329181016,Low
564292.773472411,2077141.5648799,18.78493572874904,105.61006963386461,0.23018,0.01023,2026-03-14 09:00:00,0.14321675329181016,Low
564285.947568467,2078910.77980165,18.80092499360157,105.61006245042333,0.0,0.00297,2026-03-14 09:00:00,0.11168381873616318,Low
564280.770258427,2076227.0505262,18.776671283423394,105.60992600055212,1.83278,0.01157,2026-03-14 09:00:00,0.02191413237924866,Low
564276.95474924,2078193.70239473,18.794444780432936,105.60995377055481,2.07065,0.00853,2026-03-14 09:00:00,0.0,
564276.180763139,2076198.66897458,18.77641493044847,105.60988153243225,1.75177,0.01097,2026-03-14 09:00:00,0.03524746571258199,Low
564275.648799492,2076810.27569585,18.781942272640247,105.6098963712381,0.63071,0.01178,2026-03-14 09:00:00,0.0,
564274.343095605,2078392.05891218,18.796237482588015,105.60993544432338,3.86669,0.00755,2026-03-14 09:00:00,0.0,
564271.293015151,2078875.72335215,18.800608630117488,105.60992224577089,0.02916,0.0033,2026-03-14 09:00:00,0.1199609393383218,Low
564270.685682052,2077523.02176487,18.78838378326916,105.60987246093855,0.20938,0.00866,2026-03-14 09:00:00,0.0,
564269.150409481,2076441.59488011,18.77861056360835,105.6098227250375,1.53293,0.01116,2026-03-14 09:00:00,0.0,
564268.772792864,2078568.15798115,18.79782912739078,105.60988831841874,4.36887,0.00557,2026-03-14 09:00:00,0.013333333333333334,Low
564267.254142019,2077303.42966911,18.786399352887656,105.60983275729234,0.67233,0.01019,2026-03-14 09:00:00,0.02191413237924866,Low
564266.577100614,2076352.92126302,18.777809265532085,105.60979542642492,1.80089,0.01104,2026-03-14 09:00:00,0.18838145002067766,Low
564265.799548747,2077547.18252783,18.78860228456706,105.60982688367659,0.10615,0.00857,2026-03-14 09:00:00,0.09448088517855961,Low
564265.136030328,2078084.62337484,18.79345935914243,105.60983807257855,1.4125,0.008,2026-03-14 09:00:00,0.215199034576417,Low
564263.744466822,2078326.18724103,18.7956425044847,105.60983272852205,4.1888,0.00815,2026-03-14 09:00:00,0.09448088517855961,Low
564263.518122827,2078696.09789912,18.798985530268048,105.6098426196866,2.22351,0.00459,2026-03-14 09:00:00,0.013333333333333334,Low
564251.817128331,2078535.09710825,18.79753086966401,105.60972634597766,4.71771,0.00584,2026-03-14 09:00:00,0.013333333333333334,Low
564246.565421569,2078380.86368084,18.79613716804563,105.60967149313264,4.40305,0.00803,2026-03-14 09:00:00,0.02191413237924866,Low
564242.745972278,2076421.82087176,18.77843267570732,105.60957155242437,1.64286,0.01079,2026-03-14 09:00:00,0.0,
564242.037441505,2077850.64726757,18.791345545436876,105.60961127983506,0.0,0.00823,2026-03-14 09:00:00,0.006410256410256411,Low
564240.583103772,2076636.17594673,18.780369952174418,105.60955799671285,0.76578,0.01123,2026-03-14 09:00:00,0.006410256410256411,Low
564238.319054075,2076070.80638028,18.775260558442554,105.60951814431012,1.02917,0.00931,2026-03-14 09:00:00,0.013333333333333334,Low
564238.182805651,2078221.12174623,18.794693780750805,105.60958675291545,3.52023,0.00873,2026-03-14 09:00:00,0.13329427267165514,Low
564304.771448578,2078258.0620831,18.795025560316006,105.6102198206498,2.12601,0.00808,2026-03-14 09:00:00,0.015503875968992248,Low
564305.030517619,2078284.37506435,18.795263352416296,105.61022313578935,2.37624,0.00801,2026-03-14 09:00:00,0.013333333333333334,Low
564306.255366639,2076795.81175581,18.781810608233794,105.61018630692064,0.84442,0.01196,2026-03-14 09:00:00,0.215199034576417,Low
564307.569546169,2075833.60334068,18.773114718008426,105.61016747842305,0.30896,0.00624,2026-03-14 09:00:00,0.09448088517855961,Low
564405.244113217,2077894.03629599,18.791732606463093,105.61116134481551,0.38059,0.0059,2026-03-14 09:00:00,0.015503875968992248,Low
564405.230460972,2076566.15412738,18.77973203504066,105.61111793486499,1.73206,0.0129,2026-03-14 09:00:00,0.0,
564404.60854006,2075742.92612547,18.772292224694354,105.6110852187177,5e-05,0.0,2026-03-14 09:00:00,0.07840193847699535,Low
564400.362422524,2078307.61374052,18.79547041023075,105.61112850852325,1.02411,0.00669,2026-03-14 09:00:00,0.029666070363744784,Low
564392.557147471,2077463.83559156,18.787845116042572,105.61102693672173,0.27524,0.00738,2026-03-14 09:00:00,0.0,
564388.300224533,2076590.81293659,18.77995541147289,105.61095809993756,1.5081,0.0128,2026-03-14 09:00:00,0.0,
564388.121279042,2075946.16691753,18.774129502257754,105.61093540785016,0.71356,0.00788,2026-03-14 09:00:00,0.02191413237924866,Low
564384.719319716,2076352.71977858,18.77780378325965,105.61091636893302,2.21301,0.01246,2026-03-14 09:00:00,0.0,
564383.28404107,2077601.94936989,18.789093589843972,105.61094344791871,0.02974,0.00677,2026-03-14 09:00:00,0.0,
564383.048724851,2076453.48321542,18.77871447302085,105.61090379966859,2.20287,0.01242,2026-03-14 09:00:00,0.02191413237924866,Low
564382.986670962,2077127.97775429,18.78481013926187,105.61092518196887,0.67971,0.0093,2026-03-14 09:00:00,0.7314814814814815,High
564381.213560078,2077220.23832052,18.785643987888623,105.610911363647,0.57533,0.00882,2026-03-14 09:00:00,0.023255813953488372,Low
564378.359042352,2078014.47265947,18.792821869300063,105.61091016019492,0.37832,0.00599,2026-03-14 09:00:00,0.3392370336144161,Medium
563907.478574396,2077931.79127065,18.79208921052689,105.60643931111574,0.32208,0.01184,2026-03-14 09:00:00,0.019743589743589744,Low
564375.552408379,2076501.50474583,18.77914869456483,105.6108342370482,1.95801,0.01232,2026-03-14 09:00:00,0.02191413237924866,Low
